UserId,User_name,User_email,Age,Gender,Total_Complaints,Avg_Complaint_Length,Avg_Sentiment_Score,Sentiment_Variance,High_Severity_Ratio,Complaint_Frequency_Index,Avg_Days_Between_Complaints,Aggressive_Score,Avg_Risk_Level,High_Risk_Complaint_Ratio,Avg_Feedback_Score,Feedback_Variance,Resolution_Rate,User_Risk_Profile,Average_Feedback_Sentiment,Cluster_Profile,average_feedback_score,average_feedback_sentiment,feedback_variance
1190,John White,john.white1190@example.com,40,Male,5,249.2,-0.5037333846000001,0.028025951398108,1.0,0.6072874493927125,61.5,0.2415999999999999,0.57327335,0.0,3.333333333333333,1.5555555555555556,60.0,2,0.0952090918,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1191,Ethan Anderson,ethan.anderson1191@example.com,43,Male,4,161.5,-0.69540080425,0.0478341957623222,1.0,0.9836065573770492,40.333333333333336,0.24925,0.6382427612499999,0.0,3.0,0.6666666666666666,75.0,3,0.06425666775,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1192,Ella Lewis,ella.lewis1192@example.com,55,Female,7,197.42857142857144,-0.4758822597142857,0.0774736505576351,0.7142857142857143,0.6818181818181819,51.16666666666666,0.2842857142857143,0.5791617342857143,0.2857142857142857,4.0,0.5,57.14285714285714,3,0.3692006168571428,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1193,Ethan White,ethan.white1193@example.com,23,Male,4,209.75,-0.60604273525,0.0863181424162579,0.75,0.396039603960396,100.66666666666669,0.3085,0.629938889,0.25,3.6666666666666665,0.2222222222222222,75.0,3,0.014171075,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1194,Isabella Garcia,isabella.garcia1194@example.com,60,Female,4,201.5,-0.402420964,0.0686022511819002,0.75,0.3947368421052631,101.0,0.26475,0.5484493135,0.0,3.0,0.6666666666666666,75.0,2,-0.1321456174999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1195,Harper Anderson,harper.anderson1195@example.com,54,Male,5,293.8,-0.4061389984,0.0477979330869726,0.4,2.34375,15.75,0.1336,0.5037551746,0.0,2.25,1.6875,80.0,1,-0.2963222713999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1196,Ava Smith,ava.smith1196@example.com,24,Female,4,354.5,-0.4582578539999999,0.0728839684290559,1.0,0.7547169811320755,52.66666666666666,0.38325,0.6080713025,0.25,3.75,0.1875,100.0,3,0.133881636,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1197,Noah Martinez,noah.martinez1197@example.com,39,Male,3,103.33333333333331,-0.7539904316666667,0.0090982863839194,1.0,0.5960264900662252,75.0,0.1139999999999999,0.6099468903333333,0.0,3.0,4.0,66.66666666666666,2,0.0545154856666666,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1198,Sophia Thompson,sophia.thompson1198@example.com,43,Female,3,196.66666666666663,-0.5327197313333333,0.0386935712294787,0.6666666666666666,0.2678571428571428,167.5,0.21,0.5716339126666666,0.0,3.333333333333333,0.2222222222222222,100.0,2,-0.039679716,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1199,Amelia Martin,amelia.martin1199@example.com,46,Female,4,203.5,-0.63961769625,0.003549570211992,1.0,1.0434782608695652,38.0,0.2615,0.6244007515000001,0.25,3.0,0.5,100.0,3,-0.1532560999999999,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1200,Isabella Brown,isabella.brown1200@example.com,24,Female,2,170.5,-0.598310232,0.0385593063020661,1.0,8.571428571428571,6.0,0.3035,0.625675825,0.5,5.0,0.0,50.0,3,0.5285623145,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1201,Sophia White,sophia.white1201@example.com,33,Female,7,161.28571428571428,-0.6964582714285715,0.002002462825571,1.0,0.9502262443438914,36.66666666666666,0.1595714285714285,0.6071989384285714,0.0,4.333333333333333,0.2222222222222222,42.85714285714285,2,0.3641024485714285,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1202,Charlotte Lewis,charlotte.lewis1202@example.com,52,Female,5,212.6,-0.6517486692000001,0.0146136368518165,1.0,0.4573170731707316,81.75,0.324,0.6502183172,0.4,4.0,1.0,40.0,3,0.3004216608,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1203,David Harris,david.harris1203@example.com,47,Male,3,84.33333333333333,-0.5018735950000001,0.1603225089673815,0.6666666666666666,0.8653846153846154,51.5,0.1296666666666666,0.5334922516666666,0.0,4.0,0.0,66.66666666666666,1,0.6426700056666667,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1204,Daniel Anderson,daniel.anderson1204@example.com,21,Male,5,227.8,-0.6182454704,0.0116448481350132,1.0,0.5928853754940712,63.0,0.2453999999999999,0.611819778,0.0,4.0,0.6666666666666666,60.0,2,0.1603394448,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1205,Charlotte Taylor,charlotte.taylor1205@example.com,30,Female,3,298.0,-0.6442914806666667,0.0324969892297652,0.6666666666666666,0.3103448275862069,144.5,0.096,0.5679947313333333,0.0,1.5,0.25,66.66666666666666,1,-0.5192449643333333,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1206,James Harris,james.harris1206@example.com,47,Male,3,225.0,-0.5901249496666666,0.0843825880012251,1.0,2.3684210526315788,18.5,0.2279999999999999,0.596590609,0.0,4.333333333333333,0.2222222222222222,100.0,2,0.8022840816666666,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1207,Robert Anderson,robert.anderson1207@example.com,51,Male,1,108.0,-0.802023232,0.0,1.0,15.0,,0.014,0.59055755,0.0,4.0,0.0,100.0,1,0.881401181,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1208,Amelia Taylor,amelia.taylor1208@example.com,31,Female,3,166.0,-0.4975309473333333,0.0491344356006392,1.0,0.7627118644067797,58.5,0.1566666666666666,0.5415308913333333,0.0,4.0,0.0,66.66666666666666,1,0.173973764,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1209,Robert Smith,robert.smith1209@example.com,28,Male,4,184.0,-0.2398615785,0.1012464261860293,0.25,0.5633802816901409,70.66666666666667,0.1835,0.467180013,0.0,2.333333333333333,1.5555555555555556,75.0,1,-0.2123395169999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1210,Amelia Robinson,amelia.robinson1210@example.com,59,Female,2,174.0,-0.8116037844999999,0.0039594707396299,1.0,0.2586206896551724,231.0,0.275,0.68502123,0.5,4.5,0.25,100.0,3,0.7679834365,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1211,Amelia Thompson,amelia.thompson1211@example.com,45,Female,1,200.0,-0.254951537,0.0,0.0,15.0,,0.045,0.42360925,0.0,4.0,0.0,100.0,1,-0.465236992,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1212,Abigail Thomas,abigail.thomas1212@example.com,57,Male,7,148.28571428571428,-0.6941110237142858,0.0129937833556676,1.0,0.6268656716417911,55.66666666666666,0.16,0.6065860827142858,0.0,4.25,0.1875,57.14285714285714,2,0.3441907167142857,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1213,Emma White,emma.white1213@example.com,25,Female,4,123.0,-0.56226503075,0.0029406492737853,1.0,0.7361963190184049,54.0,0.23475,0.589898635,0.0,3.0,0.0,25.0,2,0.15517678075,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1214,Ethan Taylor,ethan.taylor1214@example.com,54,Male,3,115.33333333333331,-0.7829168043333333,0.0001706409997383,1.0,1.0227272727272727,43.5,0.3156666666666667,0.6899312943333333,0.3333333333333333,4.333333333333333,0.2222222222222222,100.0,3,0.8057893513333333,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1215,Ava Anderson,ava.anderson1215@example.com,35,Female,4,118.75,-0.646538153,0.0399961280765855,0.75,0.5,79.66666666666667,0.1835,0.5993499,0.0,3.333333333333333,0.2222222222222222,75.0,2,0.1564934549999999,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1216,Robert Taylor,robert.taylor1216@example.com,32,Male,4,130.5,-0.78084701275,0.0079412807501165,1.0,2.0338983050847457,19.33333333333333,0.19225,0.64606277925,0.0,1.5,0.25,50.0,3,-0.3589415032499999,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1217,Michael Martin,michael.martin1217@example.com,55,Male,1,66.0,-0.671387017,0.0,1.0,15.0,,0.172,0.603400781,0.0,5.0,0.0,100.0,2,0.881401181,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1218,Isabella Harris,isabella.harris1218@example.com,35,Female,4,249.25,-0.41375474225,0.0321921543802646,1.0,0.5454545454545454,73.0,0.30425,0.5659577915,0.0,5.0,0.0,50.0,2,0.523304429,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1219,Lucas Thompson,lucas.thompson1219@example.com,60,Male,4,238.0,-0.424206544,0.0531513910706868,0.75,0.5607476635514018,71.0,0.16,0.518867127,0.0,5.0,0.0,50.0,1,0.52593337725,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1220,James Thompson,james.thompson1220@example.com,47,Male,4,135.5,-0.52998662375,0.1143998668941253,0.5,0.4511278195488721,88.33333333333333,0.16625,0.5554331527499999,0.0,4.5,0.25,50.0,1,0.12033125,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1221,Abigail Thompson,abigail.thompson1221@example.com,57,Male,4,185.75,-0.62965185925,0.0275417449983785,1.0,0.4511278195488721,88.33333333333333,0.26925,0.62387435425,0.0,4.333333333333333,0.2222222222222222,75.0,3,0.50538671,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1222,Olivia Taylor,olivia.taylor1222@example.com,39,Female,3,217.3333333333333,-0.646414022,0.0114735734753177,1.0,0.3409090909090909,131.5,0.1606666666666666,0.5913178903333334,0.0,1.5,0.25,66.66666666666666,2,-0.5371631536666667,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1223,James Jackson,james.jackson1223@example.com,33,Male,3,105.33333333333331,-0.4153515546666666,0.0940435613234185,0.6666666666666666,0.5921052631578947,75.5,0.152,0.5131892553333334,0.0,3.5,0.25,66.66666666666666,1,0.197295879,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1224,Harper Jackson,harper.jackson1224@example.com,34,Male,5,175.6,-0.5805832474,0.1435054488358612,0.8,0.5576208178438662,67.0,0.1534,0.5673795556,0.0,3.333333333333333,0.8888888888888888,60.0,1,0.041182926,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1225,Harper Thompson,harper.thompson1225@example.com,26,Male,3,263.0,-0.1163670816666666,0.1057350833653741,0.3333333333333333,0.72,62.0,0.1173333333333333,0.4038859683333333,0.0,3.0,2.6666666666666665,100.0,1,-0.141219805,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1226,Daniel Jackson,daniel.jackson1226@example.com,43,Male,3,310.3333333333333,-0.5488781646666666,0.1688724365849929,0.6666666666666666,0.661764705882353,67.5,0.3893333333333333,0.63965207,0.3333333333333333,4.0,0.0,33.33333333333333,3,-0.0577468973333333,One-time intense cases (few complaints but highly negative; often resolved),,,
1227,Ava Smith,ava.smith1227@example.com,37,Female,2,218.0,-0.48793754,0.0144837718022228,1.0,0.1851851851851851,323.0,0.348,0.6053797005,0.0,5.0,0.0,50.0,3,0.523304418,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1228,David Harris,david.harris1228@example.com,51,Male,3,186.66666666666663,-0.5647187929999999,0.0093468244927184,1.0,0.5555555555555556,80.5,0.263,0.6005836076666666,0.0,3.0,1.0,100.0,2,0.1770205896666666,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",5.0,0.177,0.8099
1229,Michael Robinson,michael.robinson1229@example.com,59,Male,4,94.25,-0.75173546375,0.0100225990427683,1.0,0.5042016806722689,79.0,0.088,0.6001140257500001,0.0,4.0,2.0,75.0,2,0.258593831,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1231,Ethan Garcia,ethan.garcia1231@example.com,30,Male,3,465.6666666666667,-0.67394042,0.0124695568384047,1.0,0.3050847457627118,147.0,0.3076666666666667,0.65171397,0.3333333333333333,2.5,2.25,66.66666666666666,3,-0.2081059816666667,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1232,Isabella Clark,isabella.clark1232@example.com,32,Female,10,238.6,-0.5631587103,0.0813386096360834,0.8,1.0676156583629894,31.11111111111111,0.2177,0.584221581,0.1,3.4,2.64,50.0,2,0.0151561854,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1233,Isabella Anderson,isabella.anderson1233@example.com,54,Female,3,148.33333333333334,-0.288751915,0.1340168943998981,0.3333333333333333,0.2884615384615385,155.5,0.0686666666666666,0.4428777056666666,0.0,3.0,1.0,66.66666666666666,1,0.0724336749999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1234,James Jackson,james.jackson1234@example.com,42,Male,2,59.5,-0.8483816385,0.0014407438317082,1.0,0.320855614973262,186.0,0.247,0.6871740325,0.5,4.0,0.0,50.0,3,0.52330444,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1235,Robert Clark,robert.clark1235@example.com,38,Male,7,363.0,-0.5503745865714286,0.1031619561997228,1.0,0.9859154929577464,35.333333333333336,0.2324285714285714,0.5852217405714286,0.0,3.0,2.8,71.42857142857143,2,-0.0845530887142857,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1236,Ethan Smith,ethan.smith1236@example.com,36,Male,3,195.3333333333333,-0.517149498,0.0259543801160675,0.6666666666666666,1.7307692307692308,25.5,0.2243333333333333,0.5715902533333334,0.0,5.0,0.0,66.66666666666666,2,0.5705634403333334,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1237,Harper Brown,harper.brown1237@example.com,50,Male,3,110.66666666666669,-0.4854805666666666,0.017248761741176,0.6666666666666666,0.3585657370517928,125.0,0.1126666666666666,0.5222145176666667,0.0,4.0,0.0,66.66666666666666,1,0.5670581706666667,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1238,James Taylor,james.taylor1238@example.com,43,Male,3,300.0,-0.3856692116666667,0.0105042266219387,0.6666666666666666,1.0843373493975903,41.0,0.29,0.5518424936666667,0.0,4.0,1.0,66.66666666666666,2,0.380048553,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1239,Daniel Jackson,daniel.jackson1239@example.com,22,Male,6,190.66666666666663,-0.6723748146666667,0.0272015152400398,1.0,0.9574468085106382,37.4,0.2558333333333333,0.6330634816666666,0.1666666666666666,3.75,0.1875,66.66666666666666,3,0.157361465,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1240,Sophia Smith,sophia.smith1240@example.com,23,Female,6,309.5,-0.5230605323333334,0.0604972373083144,0.8333333333333334,0.6143344709897611,58.4,0.2675,0.5886196731666667,0.0,3.5,1.25,66.66666666666666,2,-0.0054144788333333,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1241,Robert Martinez,robert.martinez1241@example.com,35,Male,1,29.0,-0.863002658,0.0,1.0,15.0,,0.111,0.644325864,0.0,4.0,0.0,100.0,2,0.881401181,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1242,Noah Anderson,noah.anderson1242@example.com,36,Male,1,153.0,-0.830531597,0.0,1.0,15.0,,0.242,0.679622769,0.0,1.0,0.0,100.0,3,-0.839823604,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1243,Ethan Johnson,ethan.johnson1243@example.com,47,Male,2,160.5,-0.5849228504999999,0.002881773067576,1.0,0.2926829268292683,204.0,0.2665,0.6083749265,0.0,3.0,0.0,50.0,2,-0.144756772,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1244,Sophia Anderson,sophia.anderson1244@example.com,31,Female,3,174.33333333333334,-0.4939115496666666,0.1547120641632043,0.6666666666666666,0.661764705882353,67.5,0.1543333333333333,0.5395379203333334,0.0,4.333333333333333,0.2222222222222222,100.0,1,0.8743906816666667,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1245,John Martinez,john.martinez1245@example.com,22,Male,2,72.5,-0.70084551,0.010899672993447,1.0,0.2247191011235955,266.0,0.2075,0.625399791,0.0,2.5,2.25,100.0,2,-0.0113746524999999,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1246,James Anderson,james.anderson1246@example.com,45,Male,3,250.66666666666663,-0.5219174923333333,0.0358801843784328,0.6666666666666666,0.3409090909090909,131.5,0.1356666666666666,0.5421065186666666,0.0,1.0,0.0,33.33333333333333,1,-0.1807292949999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1247,Evelyn Clark,evelyn.clark1247@example.com,42,Male,5,147.2,-0.6555813074,0.0401075888902358,1.0,0.5725190839694657,65.25,0.231,0.6189139248,0.0,5.0,0.0,40.0,2,0.4126274434,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1248,Abigail Anderson,abigail.anderson1248@example.com,21,Male,8,157.125,-0.546407705125,0.0436043408236873,1.0,0.7339449541284404,46.57142857142857,0.24425,0.588070004,0.125,2.857142857142857,1.551020408163265,87.5,2,-0.35079254225,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1249,William Clark,william.clark1249@example.com,49,Male,4,160.75,-0.70497112,0.0131266860998155,1.0,0.6779661016949152,58.66666666666666,0.16125,0.610553114,0.0,3.5,0.25,50.0,2,0.32896727675,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1250,Abigail White,abigail.white1250@example.com,52,Male,1,265.0,-0.510555387,0.0,1.0,15.0,,0.185,0.555680501,0.0,1.0,0.0,100.0,1,-0.893578172,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1251,Evelyn Martinez,evelyn.martinez1251@example.com,22,Male,4,208.5,-0.5256466344999999,0.0609114479270201,0.5,0.3625377643504531,110.0,0.145,0.5465851562499999,0.0,3.0,0.0,25.0,1,0.0006208755,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1252,Amelia Thomas,amelia.thomas1252@example.com,39,Female,2,113.5,-0.4758429975,0.0149717521670694,0.5,1.935483870967742,30.0,0.1149999999999999,0.519898974,0.0,1.0,0.0,50.0,1,-0.3320500779999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1253,Lucas Jackson,lucas.jackson1253@example.com,49,Male,6,171.5,-0.6197760998333334,0.0654283806781819,1.0,0.5142857142857143,69.8,0.252,0.6146272325,0.1666666666666666,4.25,0.6875,66.66666666666666,3,0.3705159673333333,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1254,Ethan Brown,ethan.brown1254@example.com,38,Male,4,180.5,-0.6664377672499999,0.0723853065948468,0.75,0.3361344537815126,118.66666666666669,0.35175,0.66470477425,0.25,2.333333333333333,3.555555555555556,75.0,3,-0.1851510222499999,One-time intense cases (few complaints but highly negative; often resolved),,,
1256,James Martinez,james.martinez1256@example.com,24,Male,7,82.0,-0.6694918061428572,0.0184881369872165,0.8571428571428571,0.7191780821917808,48.5,0.1688571428571428,0.601684837,0.1428571428571428,3.6666666666666665,1.5555555555555554,85.71428571428571,2,0.1083524331428571,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1257,Ava Taylor,ava.taylor1257@example.com,46,Female,1,69.0,-0.855716884,0.0,1.0,15.0,,0.22,0.680107987,0.0,,,0.0,3,0.175723448,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1258,James Johnson,james.johnson1258@example.com,26,Male,5,29.0,-0.7012302636000001,0.0112189315147395,1.0,0.8823529411764706,42.25,0.1386,0.6014098358,0.0,3.6666666666666665,0.2222222222222222,60.0,2,0.4394540576,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1259,Lucas Lewis,lucas.lewis1259@example.com,38,Male,5,218.4,-0.4219661101999999,0.1588704839076542,0.6,0.4347826086956521,86.0,0.0646,0.4847489859999999,0.0,2.6666666666666665,2.8888888888888893,60.0,1,-0.1022252025999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1260,Robert Clark,robert.clark1260@example.com,36,Male,2,213.0,-0.4510662705,0.0182587244118982,0.5,0.3141361256544502,190.0,0.1005,0.5067715375,0.0,5.0,0.0,50.0,1,0.5285623145,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1261,John Garcia,john.garcia1261@example.com,55,Male,6,241.5,-0.7045722653333333,0.0165310260711859,1.0,0.6040268456375839,59.4,0.253,0.6425359861666667,0.3333333333333333,3.0,1.5,66.66666666666666,3,0.1241530575,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1262,David Smith,david.smith1262@example.com,50,Male,4,147.5,-0.45422636725,0.0426523321690272,0.5,0.5555555555555556,71.66666666666667,0.17325,0.5332610692499999,0.0,5.0,0.0,50.0,1,0.469224505,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1263,John Martinez,john.martinez1263@example.com,30,Male,3,690.6666666666666,-0.5389064846666667,0.0564748249714012,1.0,0.3125,143.5,0.2773333333333333,0.5972112740000001,0.0,2.0,0.0,33.33333333333333,2,-0.1807104253333332,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1264,Michael Clark,michael.clark1264@example.com,23,Male,3,109.33333333333331,-0.5747283003333333,0.033167382203379,1.0,0.7894736842105263,56.5,0.15,0.564286698,0.0,2.333333333333333,1.5555555555555554,100.0,1,-0.7347779873333332,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1266,Amelia Thompson,amelia.thompson1266@example.com,40,Female,3,180.66666666666663,-0.4974099843333333,0.0622997081786423,1.0,0.7692307692307692,58.0,0.2573333333333333,0.5767249116666666,0.3333333333333333,3.0,2.0,100.0,3,0.307659586,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1267,Sophia Taylor,sophia.taylor1267@example.com,60,Female,3,102.66666666666669,-0.645246466,0.0155154636927777,1.0,1.4754098360655736,30.0,0.2853333333333333,0.6345717683333333,0.0,3.5,0.25,66.66666666666666,3,0.3835538026666666,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1268,Daniel Brown,daniel.brown1268@example.com,21,Male,6,349.1666666666667,-0.4794497726666667,0.084441445892241,0.8333333333333334,0.8071748878923767,44.4,0.2191666666666666,0.5575295096666667,0.0,3.6666666666666665,3.555555555555556,50.0,2,0.157111185,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1269,Emily White,emily.white1269@example.com,23,Male,1,327.0,-0.776634097,0.0,1.0,15.0,,0.419,0.724056082,1.0,,,0.0,3,0.175723448,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1270,William Thomas,william.thomas1270@example.com,48,Male,4,213.5,-0.35635459975,0.068795103687249,0.5,0.8108108108108109,49.0,0.19025,0.507402745,0.0,3.333333333333333,0.8888888888888888,75.0,1,0.215337742,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1271,Evelyn Martinez,evelyn.martinez1271@example.com,36,Male,2,264.5,-0.4284380525,0.0001759040522088,0.5,0.410958904109589,145.0,0.0925,0.496617367,0.0,,,0.0,1,0.175723448,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1272,Emily Clark,emily.clark1272@example.com,60,Male,2,406.5,-0.551045999,0.0393112205142894,1.0,0.2575107296137339,232.0,0.397,0.6430399495000001,0.5,2.5,0.25,100.0,3,-0.4000206965,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1273,Ella Thomas,ella.thomas1273@example.com,43,Female,3,204.3333333333333,-0.4703318166666666,0.1372251084280992,0.6666666666666666,0.2912621359223301,154.0,0.2016666666666666,0.548441174,0.0,4.333333333333333,0.2222222222222222,100.0,1,-0.111786296,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1274,Charlotte Robinson,charlotte.robinson1274@example.com,39,Female,8,132.0,-0.593740510375,0.0936441729345731,0.75,0.7361963190184049,46.42857142857143,0.2101249999999999,0.5915094160000001,0.25,4.0,0.4,62.5,3,0.4383819922499999,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1275,Olivia Harris,olivia.harris1275@example.com,38,Female,3,306.6666666666667,-0.641060114,0.0288956755859871,0.6666666666666666,0.6818181818181819,65.5,0.1613333333333333,0.5898112036666667,0.0,4.0,0.0,100.0,2,0.4290165203333333,"Balanced users (moderate complaints, mixed sentiment, low escalation risk)",,,
1276,Daniel White,daniel.white1276@example.com,53,Male,5,133.8,-0.6911718844,0.0119586127134036,1.0,0.4792332268370607,78.0,0.2192,0.6263508624,0.2,4.0,1.5,80.0,3,0.1117245166,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1277,Emily Robinson,emily.robinson1277@example.com,39,Male,3,170.0,-0.4935245813333333,0.044966237043543,0.6666666666666666,1.0714285714285714,41.5,0.1696666666666666,0.5447788226666667,0.0,1.0,0.0,33.33333333333333,1,-0.1627922556666666,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1278,John White,john.white1278@example.com,22,Male,3,238.66666666666663,-0.5077318126666667,0.1192778587337318,0.6666666666666666,0.4918032786885246,91.0,0.1933333333333333,0.557679506,0.3333333333333333,4.0,0.0,33.33333333333333,3,0.3353375293333334,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1279,Abigail Harris,abigail.harris1279@example.com,41,Male,5,225.8,-0.7331344246,0.0005646920267461,1.0,0.4261363636363636,87.75,0.303,0.6693186879999999,0.2,3.0,1.0,40.0,3,0.1008842078,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1280,Emma Jackson,emma.jackson1280@example.com,39,Female,5,144.0,-0.6108389378,0.0155556506261077,1.0,0.5154639175257733,72.5,0.2964,0.6272626548,0.2,3.6666666666666665,1.5555555555555556,60.0,3,0.2441229042,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1281,Amelia Martinez,amelia.martinez1281@example.com,53,Female,4,208.5,-0.54476508475,0.0414523889097942,1.0,0.410958904109589,97.0,0.29,0.6035486525,0.25,3.5,2.25,100.0,3,-0.25052539275,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1282,Amelia Smith,amelia.smith1282@example.com,52,Female,2,160.0,-0.3968875855,0.033629522559548,0.5,0.6593406593406594,90.0,0.197,0.5229384655,0.0,3.0,0.0,50.0,1,-0.17448207,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
1283,David Johnson,david.johnson1283@example.com,31,Male,1,71.0,-0.640262067,0.0,1.0,15.0,,0.2,0.603085172,0.0,2.0,0.0,100.0,2,-0.893634737,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1284,Robert Robinson,robert.robinson1284@example.com,54,Male,5,170.2,-0.6858384014000001,0.016483001158425,0.8,0.5859375,63.75,0.2438,0.6332274804,0.2,2.5,2.25,40.0,3,0.0576202598,"Frequent dissatisfied users (higher complaint volume, mostly negative sentiment)",,,
1285,Lucas White,lucas.white1285@example.com,37,Male,2,281.0,-0.3117421565,0.0027916335440358,1.0,1.6666666666666663,35.0,0.3185,0.537791201,0.0,2.0,0.0,50.0,1,-0.3320500779999999,"High-risk escalators (high risk profile, aggressive tone, lower resolution)",,,
